searge,name,side,desc
func_73234_b,unloadChunk,0,Unload chunk from ChunkProviderClient's hashmap. Called in response to a Packet50PreChunk with its mode field set to false
func_73239_e,safeLoadChunk,2,"used by loadChunk, but catches any exceptions if the load fails."
func_73240_a,unloadAllChunks,2,"marks all chunks for unload, ignoring those near the spawn"
func_73241_b,unloadChunksIfNotNearSpawn,2,"marks chunk for unload by ""unload100OldestChunks""  if there is no spawn point, or if the center of the chunk is outside 200 blocks (x or z) of the spawn"
func_73242_b,safeSaveChunk,2,"used by saveChunks, but catches any exceptions if the save fails."
func_73243_a,safeSaveExtraChunkData,2,"used by saveChunks, but catches any exceptions if the save fails."
func_73252_b,removePlayer,2,
func_73253_a,getChunkLocation,2,
func_73254_a,sendChunkUpdate,2,
func_73255_a,addPlayer,2,
func_73258_b,getPlayersInChunk,2,
func_73660_a,update,2,Updates the JList with a new model.
func_73665_c,getPropertiesFile,1,Returns this PropertyManager's file object used for property saving.
func_73666_a,generateNewProperties,1,Generates a new properties file.
func_73667_a,setProperty,1,Saves an Object with the given property name.
func_73668_b,saveProperties,1,Writes the properties to the properties file.
func_73669_a,getIntProperty,1,"Gets an integer property. If it does not exist, set it to the specified value."
func_73670_a,getBooleanProperty,1,"Gets a boolean property. If it does not exist, set it to the specified value."
func_73671_a,getStringProperty,1,Returns a string property. If the property doesn't exist the default is returned.
func_73680_d,getBanEndDate,2,
func_73681_a,setBanStartDate,1,null == start ban now
func_73682_e,hasBanExpired,2,
func_73683_b,getBanStartDate,2,
func_73684_a,getBannedUsername,2,
func_73685_g,buildBanString,2,
func_73686_f,getBanReason,2,
func_73687_a,setBannedBy,2,
func_73688_c,parse,1,
func_73689_b,setBanReason,2,
func_73690_c,getBannedBy,2,
func_73691_b,setBanEndDate,1,
func_73703_b,saveToFile,2,par1: include header
func_73704_a,isBanned,2,
func_73705_d,removeExpiredBans,2,
func_73706_a,put,2,
func_73707_e,loadBanList,1,"Loads the ban list from the file (adds every entry, does not clear the current list)."
func_73708_a,setListActive,2,
func_73709_b,remove,2,
func_73710_b,isListActive,2,
func_73711_f,saveToFileWithHeader,2,
func_73712_c,getBannedList,2,removes expired Bans before returning
func_73718_a,setLoadingProgress,2,Updates the progress bar on the loading screen to the specified amount. Args: loadProgress
func_73719_c,resetProgresAndWorkingMessage,2,"This is called with ""Working..."" by resetProgressAndMessage"
func_73720_a,displayProgressMessage,2,"""Saving level"", or the loading,or downloading equivelent"
func_73721_b,resetProgressAndMessage,0,"this string, followed by ""working..."" and then the ""% complete"" are the 3 lines shown. This resets progress to 0, and the WorkingString to ""working...""."
func_73728_b,drawVerticalLine,0,
func_73729_b,drawTexturedModalRect,0,"Draws a textured rectangle at the stored z-value. Args: x, y, u, v, width, height"
func_73730_a,drawHorizontalLine,0,
func_73731_b,drawString,0,Renders the specified text to the screen.
func_73732_a,drawCenteredString,0,"Renders the specified text to the screen, center-aligned."
func_73733_a,drawGradientRect,0,Draws a rectangle with a vertical gradient between the specified colors.
func_73734_a,drawRect,0,"Draws a solid color rectangle with the specified coordinates and color. Args: x1, y1, x2, y2, color"
func_73828_d,renderBossHealth,0,Renders dragon's (boss) health on the HUD
func_73829_a,renderVignette,0,"Renders the vignette. Args: vignetteBrightness, width, height"
func_73830_a,renderGameOverlay,0,"Render the ingame overlay with quick icon bar, ..."
func_73831_a,updateTick,0,The update tick for the ingame UI
func_73832_a,renderInventorySlot,0,"Renders the specified item of the inventory slot at the specified location. Args: slot, x, y, partialTick"
func_73833_a,setRecordPlayingMessage,0,
func_73834_c,getUpdateCounter,0,
func_73836_a,renderPumpkinBlur,0,
func_73863_a,drawScreen,0,Draws the screen and all the components in it.
func_73864_a,mouseClicked,0,Called when the mouse is clicked.
func_73866_w_,initGui,0,Adds the buttons (and other controls) to the screen in question.
func_73868_f,doesGuiPauseGame,0,Returns true if this GUI should pause the game when it is displayed in single-player
func_73869_a,keyTyped,0,Fired when a key is typed. This is the equivalent of KeyListener.keyTyped(KeyEvent e).
func_73876_c,updateScreen,0,Called from the main game loop to update the screen.
func_73878_a,confirmClicked,0,
func_73968_a,rotateAndBlurSkybox,0,Rotate and blurs the skybox view in the main menu
func_73969_a,addSingleplayerMultiplayerButtons,0,Adds Singleplayer and Multiplayer buttons on Main Menu for players who have bought the game.
func_73970_b,drawPanorama,0,Draws the main menu panorama
func_73971_c,renderSkybox,0,Renders the skybox in the main menu
func_73972_b,addDemoButtons,0,Adds Demo buttons on Main Menu for players who are playing Demo.
func_74275_a,updateTimer,0,Updates all fields of the Timer using the current time
func_74290_a,getTimestampedPNGFileForDirectory,0,"Creates a unique PNG file in the given directory named by a timestamp.  Handles cases where the timestamp alone is not enough to create a uniquely named file, though it still might suffer from an unlikely race condition where the filename was unique when this method was called, but another process or thread created a file at the same path immediately after this method returned."
func_74296_a,getOptionFloatValue,0,
func_74297_c,getKeyBinding,0,Gets a key binding.
func_74298_c,getKeyDisplayString,0,Represents a key or mouse button as a string. Args: key
func_74299_a,getTranslation,0,"Returns the translation of the given index in the given String array. If the index is smaller than 0 or greater than/equal to the length of the String array, it is changed to 0."
func_74300_a,loadOptions,0,Loads the options from the options file. It appears that this has replaced the previous 'loadOptions'
func_74303_b,saveOptions,0,Saves the options to the options file.
func_74304_a,setOptionFloatValue,0,"If the specified option is controlled by a slider (float value), this will set the float value."
func_74305_a,parseFloat,0,Parses a string into a float.
func_74306_a,setOptionValue,0,"For non-float options. Toggles the option on/off, or cycles through the list i.e. render distances."
func_74308_b,getOptionOrdinalValue,0,
func_74309_c,shouldRenderClouds,0,Should render clouds
func_74371_a,checkARBOcclusion,0,Checks if we support OpenGL occlusion.
func_74372_a,grabMouseCursor,0,Grabs the mouse cursor it doesn't move and isn't seen.
func_74373_b,ungrabMouseCursor,0,Ungrabs the mouse cursor so it can be moved and set it to the center of the screen
func_74374_c,mouseXYChange,0,
func_74378_d,getEnumString,0,
func_74379_a,getEnumOptions,0,
func_74380_a,getEnumFloat,0,
func_74381_c,returnEnumOrdinal,0,
func_74382_b,getEnumBoolean,0,
func_74428_b,processReceivedPackets,2,Checks timeouts and processes all packets received
func_74430_c,getSocketAddress,2,Return the InetSocketAddress of the remote endpoint
func_74505_d,unpressKey,0,
func_74506_a,unPressAllKeys,0,
func_74507_a,onTick,0,
func_74508_b,resetKeyBindingArrayAndHash,0,
func_74510_a,setKeyBindState,0,
func_74517_a,setColorBuffer,0,Update and return colorBuffer with the RGBA values passed as arguments
func_74518_a,disableStandardItemLighting,0,Disables the OpenGL lighting properties enabled by enableStandardItemLighting
func_74519_b,enableStandardItemLighting,0,Sets the OpenGL lighting properties to the values used when rendering blocks as items
func_74520_c,enableGUIStandardItemLighting,0,Sets OpenGL lighting for rendering blocks as items inside GUI screens (such as containers).
func_74521_a,setColorBuffer,0,Update and return colorBuffer with the RGBA values passed as arguments
func_74523_b,deleteDisplayLists,0,
func_74524_c,createDirectByteBuffer,0,Creates and returns a direct byte buffer with the specified capacity. Applies native ordering to speed up access.
func_74525_a,deleteTexturesAndDisplayLists,0,Deletes all textures and display lists. Called when Minecraft is shutdown to free up resources.
func_74526_a,generateDisplayLists,0,Generates the specified number of display lists and returns the first index.
func_74527_f,createDirectIntBuffer,0,Creates and returns a direct int buffer with the specified capacity. Applies native ordering to speed up access.
func_74529_h,createDirectFloatBuffer,0,Creates and returns a direct float buffer with the specified capacity. Applies native ordering to speed up access.
func_74535_a,formatString,0,Formats the strings based on 'IStatStringFormat' interface.
func_74539_c,getChatLineID,0,
func_74540_b,getUpdatedCounter,0,
func_74583_a,updateRenderInfo,0,Updates the current render info and camera location based on entity look angles and 1st/3rd person view mode
func_74585_b,projectViewFromEntity,0,Returns a vector representing the projection along the given entity's view for the given distance
func_74732_a,getId,2,Gets the type byte for the tag.
func_74734_a,write,2,"Write the actual data contents of the tag, implemented in NBT extension classes"
func_74735_a,load,2,"Read the actual data contents of the tag, implemented in NBT extension classes"
func_74737_b,copy,2,Creates a clone of the tag.
func_74742_a,appendTag,2,Adds the provided tag to the end of the list. There is no check to verify this tag is of the same type as any previous tag.
func_74744_a,removeTag,0,Removes a tag at the given index.
func_74745_c,tagCount,2,Returns the number of tags in the list.
func_74757_a,setBoolean,2,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
func_74759_k,getIntArray,2,"Retrieves an int array using the specified key, or a zero-length array if no such key was stored."
func_74760_g,getFloat,2,"Retrieves a float value using the specified key, or 0 if no such key was stored."
func_74762_e,getInteger,2,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
func_74763_f,getLong,2,"Retrieves a long value using the specified key, or 0 if no such key was stored."
func_74764_b,hasKey,2,Returns whether the given string has been previously stored as a key in the map.
func_74765_d,getShort,2,"Retrieves a short value using the specified key, or 0 if no such key was stored."
func_74767_n,getBoolean,2,"Retrieves a boolean value using the specified key, or false if no such key was stored. This uses the getByte method."
func_74768_a,setInteger,2,Stores a new NBTTagInt with the given integer value into the map with the given string key.
func_74769_h,getDouble,2,"Retrieves a double value using the specified key, or 0 if no such key was stored."
func_74770_j,getByteArray,2,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
func_74771_c,getByte,2,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
func_74772_a,setLong,2,Stores a new NBTTagLong with the given long value into the map with the given string key.
func_74773_a,setByteArray,2,Stores a new NBTTagByteArray with the given array as data into the map with the given string key.
func_74774_a,setByte,2,Stores a new NBTTagByte with the given byte value into the map with the given string key.
