searge,name,side,desc
func_28152_a,getFoilageBiomeColorizer,0,
func_28153_a,updateAnimation,0,Called each tick as long the ItemStack in on player inventory. Used to progress the pickup animation and update maps.
func_28154_b,isStackEqual,0,
func_28156_b,setItemDamage,0,Sets the item damage of the ItemStack.
func_28157_a,renderMap,0,
func_28162_b,writeToNBT,0,"write data to NBTTagCompound from this MapDataBase, similar to Entities and TileEntities"
func_28163_a,readFromNBT,0,reads in data from the NBTTagCompound into this MapDataBase
func_28164_a,markDirty,0,"Marks this MapDataBase dirty, to be saved to disk when the level next saves."
func_28165_a,setDirty,0,"Sets the dirty state of this MapDataBase, whether it needs saving to disk."
func_28166_b,isDirty,0,Whether this MapDataBase needs saving to disk.
func_28169_a,updateVisiblePlayers,0,Adds the player passed to the list of visible players and checks to see which players are visible
func_28171_a,updateMPMapData,0,Updates the client's map with information from other players in MP
func_28181_a,setGrassBiomeColorizer,0,
func_28182_a,setWaterBiomeColorizer,0,
func_28184_a,setData,0,"Assigns the given String id to the given MapDataBase, removing any existing ones of the same id."
func_28185_a,loadData,0,"Loads an existing MapDataBase corresponding to the given String id from disk, instantiating the given Class, or returns null if none such file exists. args: Class to instantiate, String dataid"
func_28186_a,getUniqueDataId,0,Returns an unique new data id for the given prefix and saves the idCounts map to the 'idcounts' file.
func_28187_b,loadIdCounts,0,Loads the idCounts Map from the 'idcounts' file.
func_28188_a,saveAllData,0,Saves all dirty loaded MapDataBases to disk.
func_28189_a,saveData,0,Saves the given MapDataBase to disk.
func_28194_b,deleteDisplayLists,0,
func_28195_e,contract,0,Returns a bounding box that is inset by the specified amounts
func_28196_a,clearBoundingBoxes,0,
func_281_g,getMaxCurrentStrength,0,"Returns the current strength at the specified block if it is greater than the passed value, or the passed value otherwise. Signature: (world, x, y, z, strength)"
func_28215_a,clearVectorList,0,Clears the vector list.
func_282_i,notifyWireNeighborsOfNeighborChange,0,"Calls World.notifyBlocksOfNeighborChange() for all neighboring blocks, but only if the given block is a redstone wire."
func_283_a_,getBlockEntity,0,Returns the TileEntity used by this block.
func_284_h,setDefaultDirection,0,set a blocks direction
func_285_a,updateFurnaceBlockState,0,Update which block ID the furnace is using depending on whether or not it is burning
func_286_h,isThereANeighborChest,0,"Checks the neighbor blocks to see if there is a chest there. Args: world, x, y, z"
func_287_j,checkForHarden,0,"Forces lava to check to see if it is colliding with water, and then decide what it should harden to."
func_288_b,getFluidHeightPercent,0,"Returns the percentage of the fluid block that is air, based on the given flow decay of the fluid."
func_289_b,getEffectiveFlowDecay,0,Returns the flow decay but converts values indicating falling liquid (values >=8) to their effective source block value of zero.
func_290_h,getFlowDecay,0,"Returns the amount of fluid decay at the coordinates, or -1 if the block at the coordinates is not the same material as the fluid."
func_291_e,getFlowVector,0,Returns a vector indicating the direction and intensity of fluid flow.
func_292_i,triggerLavaMixEffects,0,Creates fizzing sound and smoke. Used when lava flows over block or mixes with water.
func_295_l,blockBlocksFlow,0,Returns true if block at coords blocks fluids
func_296_f,getSmallestFlowDecay,0,"getSmallestFlowDecay(World world, intx, int y, int z, int currentSmallestFlowDecay) - Looks up the flow decay at the coordinates given and returns the smaller of this value or the provided currentSmallestFlowDecay. If one value is valid and the other isn't, the valid value will be returned. Valid values are >= 0. Flow decay is the amount that a liquid has dissipated. 0 indicates a source block."
func_297_k,getOptimalFlowDirections,0,Returns a boolean array indicating which flow directions are optimal based on each direction's calculated flow cost. Each array index corresponds to one of the four cardinal directions. A value of true indicates the direction is optimal.
func_298_m,liquidCanDisplaceBlock,0,Returns true if the block at the coordinates can be displaced by the liquid.
func_299_g,flowIntoBlock,0,"flowIntoBlock(World world, int x, int y, int z, int newFlowDecay) - Flows into the block at the coordinates and changes the block type to the liquid."
func_30002_h,isIndirectlyPowered,0,Returns true or false based on whether the block the torch is attached to is providing indirect power.
func_30003_j,updateFlow,0,Updates the flow for the BlockFlowing object.
func_30004_j,setNotStationary,0,Changes the block ID to that of an updating fluid.
func_30005_a,sendError,0,Sends the network manager an error
func_30010_b,copyItemStack,0,"Creates a copy of a ItemStack, a null parameters will return a null."
func_300_a,calculateFlowCost,0,"calculateFlowCost(World world, int x, int y, int z, int accumulatedCost, int previousDirectionOfFlow) - Used to determine the path of least resistance, this method returns the lowest possible flow cost for the direction of flow indicated. Each necessary horizontal flow adds to the flow cost."
func_301_k,isFlammable,0,Checks to see if the block is flammable.
func_303_h,checkBlockCoordValid,0,"Checks if current block pos is valid, if not, breaks the block as dropable item. Used for reed and cactus."
func_305_h,redundantCanPlaceBlockAt,0,"This method is redundant, check it out..."
func_31004_j,validate,0,validates a tile entity
func_31005_i,invalidate,0,invalidates a tile entity
func_31006_g,isInvalid,0,"returns true if tile entity is invalid, false otherwise"
func_31008_a,getProgress,0,Get interpolated progress value (between lastProgress and progress) given the fractional time between ticks as an argument.
func_31009_d,getPistonOrientation,0,Returns the orientation of the piston as an int
func_31010_a,updatePushedObjects,0,
func_31011_l,clearPistonTileEntity,0,"removes a pistons tile entity (and if the piston is moving, stops it)"
func_31012_k,shouldRenderHead,0,
func_31013_d,getOffsetZ,0,
func_31014_c,getOffsetY,0,
func_31015_b,isExtending,0,Returns true if a piston is extending
func_31016_a,getStoredBlockID,0,
func_31017_b,getOffsetX,0,
func_31026_E,updateWanderPath,0,Time remaining during which the Animal is sped up and flees.
func_31027_a,dropBlockAsItem_do,0,Spawns EntityItem in the world for the given ItemStack if the world is not remote.
func_31028_l,setBlockUnbreakable,0,"This method will make the hardness of the block equals to -1, and the block is indestructible."
func_31029_h,getMobilityFlag,0,"Returns the mobility information of the block, 0 = free, 1 = can't push but can move over, 2 = total immobility and stop pistons"
func_31030_b,getRenderColor,0,Returns the color this block should be rendered. Used by leaves.
func_31031_m,getHardness,0,Returns the block hardness.
func_31032_h,canPlaceTorchOn,0,Gets if we can place a torch on a block.
func_31034_c,getTileEntityAtLocation,0,gets the piston tile entity at the specified location
func_31035_a,getAxisAlignedBB,0,
func_31036_a,getTileEntity,0,gets a new TileEntityPiston created with the arguments provided.
func_31039_c,determineOrientation,0,gets the way this piston should face for that entity that placed it.
func_31040_i,getPistonExtensionTexture,0,Return the either 106 or 107 as the texture index depending on the isSticky flag. This will actually never get called by TileEntityRendererPiston.renderPiston() because TileEntityPiston.func_31012_k() will always return false.
func_31041_f,isIndirectlyPowered,0,checks the block to that side to see if it is indirectly powered.
func_31042_a,canPushBlock,0,returns true if the piston can push the specified block
func_31043_h,updatePistonState,0,handles attempts to extend or retract the piston.
func_31044_d,getOrientation,0,returns an int which describes the direction the piston faces
func_31045_h,canExtend,0,checks to see if this piston could push the blocks in front of it.
func_31046_e,isExtended,0,Determine if the metadata is related to something powered.
func_31047_i,tryExtend,0,attempts to extend the piston. returns false if impossible.
func_31050_c,getDirectionMeta,0,
func_31051_a,clearHeadTexture,0,
func_31052_a_,setHeadTexture,0,
func_31054_a,addTileEntity,0,
func_31060_l,setImmovableMobility,0,"This type of material can't be pushed, and pistons are blocked to move."
func_31061_i,isHarvestable,0,Returns true if material can be harvested by player.
func_31062_n,setNoHarvest,0,Disables the ability to harvest this material.
func_31063_k,setNoPushMobility,0,"This type of material can't be pushed, but pistons can move over it."
func_31064_j,getMaterialMobility,0,"Returns the mobility information of the material, 0 = free, 1 = can't push but can move over, 2 = total immobility and stop pistons"
func_31069_a,onWorldChange,0,"Called when the ingame world being rendered changes (e.g. on world -> nether travel) due to using one renderer per tile entity type, rather than instance"
func_31070_a,renderPiston,0,
func_31072_a,setWorld,0,Sets the world used by all TileEntitySpecialRender instances and notifies them of this change.
func_31073_c,getFoliageColorBasic,0,
func_31074_b,renderPistonBase,0,renders a block as a piston base
func_31075_a,renderBlockAllFaces,0,Render all faces of a block
func_31076_a,renderPistonRodUD,0,Render piston rod up/down
func_31077_c,renderPistonRodEW,0,Render piston rod east/west
func_31078_d,renderPistonBaseAllFaces,0,Render all faces of the piston base
func_31079_a,renderPistonExtensionAllFaces,0,Render all faces of the piston extension
func_31080_c,renderPistonExtension,0,renders the pushing part of a piston
func_31081_b,renderPistonRodSN,0,Render piston rod south/north
func_310_a,setGraphicsLevel,0,"Pass true to draw this block using fancy graphics, or false for fast graphics."
func_311_a,onPoweredBlockChange,0,A function to open a door.
func_313_b,setDoorRotation,0,
func_314_h,canSnowStay,0,Checks if this snow block can stay at this location.
func_315_h,tryToFall,0,If there is space to fall below will start this block falling
func_316_a_,canFallBelow,0,Checks to see if the sand can fall into the block below it
func_317_e,insertRecord,0,Inserts the given record into the JukeBox.
func_318_h,setStateIfMobInteractsWithPlate,0,"Checks if there are mobs on the plate. If a mob is on the plate and it is off, it turns it on, and vice versa."
func_319_i,sparkle,0,The redstone ore sparkles.
func_320_h,glow,0,The redstone ore glows.
func_321_a,addIdClassMapping,0,Adds a two way mapping between the packet ID and packet class.
func_322_a,writePacketData,0,Abstract. Writes the raw packet data to the data stream.
func_323_a,processPacket,0,Passes this Packet on to the NetHandler for processing.
func_324_b,readPacket,0,"Read a packet, prefixed by its ID, from the data stream."
func_325_a,getNewPacket,0,Returns a new instance of the specified Packet class.
func_326_b,getPacketId,0,Returns the ID of this packet.
func_327_a,readPacketData,0,Abstract. Reads the raw packet data from the data stream.
func_328_a,writePacket,0,"Writes a packet, prefixed by its ID, to the data stream."
func_329_a,getPacketSize,0,Abstract. Return the size of the packet (not counting the header).
func_330_b,closeMinecraft,0,Called when Minecraft is closing down.
func_331_a,playStreaming,0,
func_335_a,onSoundOptionsChanged,0,Called when one of the sound level options has changed.
func_336_b,playSound,0,"Plays a sound. Args: soundName, x, y, z, volume, pitch"
func_337_a,playSoundFX,0,Plays a sound effect with the volume and pitch of the parameters passed. The sound isn't affected by position of the player (full volume and center balanced)
func_338_a,setListener,0,Sets the listener of sounds
func_339_d,tryToSetLibraryAndCodecs,0,"Tries to add the paulscode library and the relevant codecs. If it fails, the volumes (sound and music) will be set to zero in the options file."
